id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
6050643,"Residential area, Peaceful Traditional House 3",20307199,Hotaka,,Higashimurayama Shi,35.76676,139.44505,Entire home/apt,7257,3,56,2019-11-18,0.73,3,358,2,M130000493
6120428,"cozy apartment, Free Wi-Fi♪",16362794,Susumu,,Itabashi Ku,35.75913,139.68681,Entire home/apt,7000,1,176,2019-11-03,2.33,1,0,0,M130002626
6122133,"NO-1  Mountains,Onsen and Jp-Cuisine in Tokyo!",28596639,Tatsuhiro,,Akiruno Shi,35.72939,139.28372,Private room,6000,1,213,2021-06-17,3.12,5,364,10,M130015304
6128894,Room201 Ikebukuro is 5 min by train,24219962,Hiroya,,Kita Ku,35.75787,139.72151,Private room,1800,3,59,2019-08-11,0.76,6,8,1,M130001128
6142248,Fully renovated condo Nakameguro,31858645,Masafumi,,Meguro Ku,35.64086,139.70202,Entire home/apt,13500,1,151,2019-10-05,2.73,1,6,8,M540000013
6164909,Room203 Ikebukuro is 5 min by train,24219962,Hiroya,,Kita Ku,35.75788,139.72151,Private room,1700,3,65,2019-07-16,0.84,6,13,0,M130001128
6166571,Room204 Ikebukuro is 5 min by train,24219962,Hiroya,,Kita Ku,35.75786,139.72151,Private room,1857,3,67,2019-05-19,0.89,6,12,1,M130001128
6172827,13 min to Disneyland/akihabara,29410164,JCK Residence,,Edogawa Ku,35.71306,139.85559,Private room,5800,3,69,2019-09-14,0.89,4,364,0,Hotels and Inns Business Act | 葛飾区保健所長 中西 好子 | 28葛保生環第135号
6177805,"Good access to Shinjuku, female guest only",26407522,Yoko,,Nakano Ku,35.72284,139.66788,Private room,2893,3,124,2020-01-31,1.62,2,89,0,M130000419
6194398,☆ Anna's house☆,30457696,Anna,,Machida Shi,35.59461,139.40819,Private room,3350,3,44,2017-05-21,0.66,2,62,0,M130001787
6214018,Room202 Ikebukuro is 5 min by train,24219962,Hiroya,,Kita Ku,35.75786,139.72151,Private room,2129,4,79,2018-04-10,1.07,6,12,1,M130001128
6305070,（TOKYO）東京の中心！駅から徒歩1分の部屋・渋谷も原宿も浅草も最長２５分！,31936413,Mihoko,,Shinagawa Ku,35.61434,139.71665,Private room,4500,1,94,2019-07-22,1.22,1,364,0,M130001118
6308465,"60㎡,5beds,3mins to Shibuya Sta",32815136,Miko,,Meguro Ku,35.64284,139.70001,Entire home/apt,50000,1,185,2020-03-23,2.76,1,0,0,Hotels and Inns Business Act | 目黒区保健所長 | 目健衛環き第78号
6365363,SHITAMACHI BASE/Quiet new apt.room101/skytree view,33170407,Hiroyoshi,,Sumida Ku,35.71865,139.81069,Entire home/apt,11071,1,26,2021-01-24,0.66,11,57,5,Hotels and Inns Business Act | 東京都墨田区保健所 | 27墨福衛生環第213号
6374299,5min to Ikebukuro station/ Brown Stone house,30314225,Ryo & Yuri,,Toshima Ku,35.73006,139.73093,Entire home/apt,8300,2,78,2019-04-20,1.07,2,179,0,M130004767
6380625,Sunny House in a Leafy Street,33088758,Kazuko,,Suginami Ku,35.67951,139.64878,Entire home/apt,27500,1,144,2019-11-03,1.89,1,0,2,M130001866
6428968,Tatami/FREE portable Wifi,21858182,Eri,,Katsushika Ku,35.73773,139.84798,Private room,4000,2,158,2019-04-15,2.14,1,0,0,M130002815
6439108,Green Apart Right In Shimokitazawa 2min walk!!,10705201,D'S Airbnb,,Setagaya Ku,35.66106,139.66859,Entire home/apt,7000,1,203,2020-03-19,2.67,3,165,1,Hotels and Inns Business Act | 東京都世田谷保健所 | 30世保生環き第339号
6562355,Middle of Shinjuku and Kamakura,2008948,Miharu,,Machida Shi,35.55057,139.45385,Private room,4354,1,33,2020-01-16,0.52,1,148,0,M130001828
6592213,ชอบคนไทยHouse(ห้องแบบญี่ปุ่น),34475322,Masaru,,Machida Shi,35.5872,139.48277,Private room,3500,20,125,2020-04-10,1.65,3,0,0,M130000049
6595315,3 room!eight beds!free wifi!,29410164,JCK Residence,,Katsushika Ku,35.71432,139.8557,Private room,23000,3,25,2017-04-04,0.35,4,364,0,Hotels and Inns Business Act | 葛飾区保健所長 中西 好子 | 28葛保生環第135号
6613961,Room205 Ikebukuro is 5 min by train,24219962,Hiroya,,Kita Ku,35.75787,139.72153,Private room,2257,3,39,2019-03-24,0.52,6,12,0,M130001128
6635417,Akihabara and YANESEN is near!!!!,32764769,Koichi,,Chiyoda Ku,35.70156,139.76818,Entire home/apt,6000,5,172,2019-08-07,2.50,3,260,1,M130001469
6646878,near shibuya quiet residential area,34561184,Toshiro & Tanya,,Setagaya Ku,35.65191,139.66968,Private room,6980,1,88,2019-09-07,1.22,5,365,0,M130000233
6648293,"High speed internet ,8min walk from JR Osaki",5749679,Sayoko,,Shinagawa Ku,35.61486,139.726,Entire home/apt,5374,2,263,2021-04-19,3.46,2,193,9,Hotels and Inns Business Act | 東京都品川区保健所 | 30品保生環き第51号
6670367,Tokyo Skytree Flat (2 Bedroom)for Family or Couple,31651173,Toshi,,Sumida Ku,35.71285,139.81568,Entire home/apt,9000,1,121,2019-10-14,1.81,1,0,3,M130002289
6719865,Yanesen  Traditional Nagaya house,11025259,Takamitsu,,Taito Ku,35.72024,139.76607,Entire home/apt,868327,3,134,2020-02-08,2.03,1,229,0,M130000440
6732871,"Ueno,Asakusa,subway2min.3BR,6BED,*Luxuary house*",22601823,Jiyoung,,Taito Ku,35.71079,139.7956,Entire home/apt,20000,2,131,2019-11-12,1.75,2,347,1,M130020615
6738906,"★Ueno,Asakusa, subway 2min.2BR,3BED,narita51min",22601823,Jiyoung,,Taito Ku,35.71149,139.79425,Entire home/apt,12000,2,121,2020-01-01,1.59,2,355,1,M130020617
6749824,1 hour from the airport.,35340956,Yoshio,,Taito Ku,35.7242,139.77766,Private room,4200,1,109,2019-08-25,1.70,2,341,0,M130000164
6750472,Open Sale・Best Location Asakusa,30828383,美香,,Taito Ku,35.7155,139.79083,Entire home/apt,20000,3,196,2020-01-06,2.64,5,89,0,M130019624
6785470,DOMUS MUSASHINO -Sakura View-,35525878,Kanako,,Kodaira Shi,35.72576,139.50954,Entire home/apt,5100,5,59,2019-08-14,0.80,1,0,0,M130000194
6800607,#313 Private Cozy Apt. in Tokyo,17736560,ﾀﾂﾛｳ (Taturo),,Nerima Ku,35.73624,139.63247,Entire home/apt,4689,3,35,2019-11-11,0.54,9,90,1,Hotels and Inns Business Act | 東京都中野区保健所 |  30中環生環第52号
6803014,"Mid-Tokyo, Nature-Rich - Designer""Tiny"" House",35614067,Kan,,Minato Ku,35.63612,139.72575,Entire home/apt,28800,3,140,2020-01-28,1.97,1,106,4,M130002333
6805147,"最适合家族旅游的新型民宿,期待您的光临！",35623696,巍,,Adachi Ku,35.76922,139.77947,Entire home/apt,20000,2,85,2019-09-15,1.16,1,179,0,M130002089
6812578,"Female,Couple/Less 15min to Shibuya",26386727,Mami,,Shinagawa Ku,35.62302,139.70141,Private room,5343,1,179,2020-02-15,2.44,1,35,17,M130000238
6815505,Omotesando House.表参道/南青山.,35684204,Junko,,Minato Ku,35.66631,139.71825,Entire home/apt,13800,2,130,2020-02-18,1.77,2,106,0,M130003884
6837981,SHITAMACHI BASE/Quiet new apt.room103/skytree view,33170407,Hiroyoshi,,Sumida Ku,35.71848,139.81109,Entire home/apt,11071,1,45,2019-08-10,0.60,11,19,5,Hotels and Inns Business Act | 東京都墨田区保健所 | 27墨福衛生環第213号
6838363,SHITAMACHI BASE/Quiet new apt.room201/skytree view,33170407,Hiroyoshi,,Sumida Ku,35.71893,139.81294,Entire home/apt,11071,1,40,2021-08-29,0.54,11,42,5,Hotels and Inns Business Act | 東京都墨田区保健所 | 27墨福衛生環第213号
6838964,SHITAMACHI BASE/Quiet new apt.room202/skytree view,33170407,Hiroyoshi,,Sumida Ku,35.72,139.81074,Entire home/apt,11071,1,32,2019-12-08,0.43,11,51,3,Hotels and Inns Business Act | 東京都墨田区保健所 | 27墨福衛生環第213号
6856801,Nishi-Ogikubo 1BR Studio Type-B (SSH1BRS-B) 5F,18776800,LiveinAsia,,Suginami Ku,35.70402,139.5977,Entire home/apt,12000,3,46,2020-02-17,0.69,18,149,0,M130002746
6874108,[M4A] Shinjuku/Shin-Okubo 5 min Comfy Real Beds,269182185,Sumifuku,,Shinjuku Ku,35.70159,139.70653,Entire home/apt,18514,1,129,2019-09-09,1.75,18,0,0,M130001802
6875368,One hour from the airport.Good access to all,35340956,Yoshio,,Taito Ku,35.72413,139.77771,Private room,4500,1,115,2019-12-22,1.53,2,342,0,M130000164
6914633,☆KOUENJI 5min / SHINJUKU 9min (Free WiFi) ☆,33705289,Tomomasa,,Suginami Ku,35.70565,139.65262,Entire home/apt,5800,1,221,2019-09-18,2.93,3,324,2,M130001781
6939941,"#301Good access 2 central Tokyo,7mins Sta",30883070,Takeshi,,Koto Ku,35.68288,139.81552,Private room,2514,1,322,2020-03-09,4.27,29,303,12,Hotels and Inns Business Act | 東京都江東区保健所 | ２８江健生環き第１０４号
6975801,"Japanese Modern Studio, 2 stops to Shinjuku (#2)",36396507,Yuka,,Shibuya Ku,35.67681,139.67929,Entire home/apt,50000,1,157,2021-04-21,2.08,6,11,8,Hotels and Inns Business Act | 渋谷区保健所 | 31渋健生収第3881号
7038511,3番伝統日本家屋都内には珍しい东京日本Free Wifi-2,29681737,文娟,,Itabashi Ku,35.76456,139.67015,Private room,7800,1,51,2019-03-27,0.68,5,364,0,M130001805
7038739,伝統日本家屋都内には珍しい东京日本Free Wifi,29681737,文娟,,Nerima Ku,35.76455,139.66829,Private room,6880,1,24,2019-05-02,0.32,5,364,0,M130001805
7057399,102Tokyo JRHiraiSt. take a walk 9minutes apartment,37012733,Mariko,,Edogawa Ku,35.70208,139.84227,Entire home/apt,2500,11,45,2021-04-05,0.68,3,109,3,M130005528
7074127,traditional Japanese style house,29606498,Enomoto,,Adachi Ku,35.77725,139.79232,Private room,7000,2,54,2019-11-03,0.74,1,179,0,M130000935
7123125,Condo 201 (Fully Renovated Flat in Central Tokyo),37312047,Kae,,Minato Ku,35.65681,139.75271,Entire home/apt,16000,30,66,2018-06-08,1.01,4,179,0,M130009797
7136098,☆☆KOUENJI 5min / SHINJUKU 10min Free WiFi ☆☆,33705289,Tomomasa,,Suginami Ku,35.70522,139.65431,Entire home/apt,5800,1,94,2020-01-19,1.25,3,292,0,M130001777
7149882,a) 4min walk Ikebukuro/ 78 sqm/ Free wifi/ 8BEDS,29253527,Sato,,Toshima Ku,35.73334,139.70837,Entire home/apt,5929,2,136,2018-07-16,1.82,7,124,6,Hotels and Inns Business Act | 東京都豊島区池袋保健所 | 元豊池保衛環き第81号
7170836,直通新宿/秋叶原/东京/成田机场/独栋整租二厕二卫 最大12人入住/步行9分天然温泉/车站接送行李,37525225,鹰,,Katsushika Ku,35.72358,139.85843,Entire home/apt,9800,1,98,2019-11-02,2.07,3,353,1,Hotels and Inns Business Act | 東京都葛飾区保健所 | 30葛保生環第162号
7217107,#212 Good access. Convenient. 7mins to Sta.,30883070,Takeshi,,Koto Ku,35.68288,139.81552,Shared room,1654,1,273,2020-02-07,3.63,29,364,7,Hotels and Inns Business Act | 東京都江東区保健所 | ２８江健生環き第１０４号
7227038,"Azabu- spacious apt,Hammock♥",37836517,Akari,,Minato Ku,35.65612,139.73437,Entire home/apt,23929,1,211,2020-03-12,2.82,1,358,4,Hotels and Inns Business Act | 東京都港区みなと保健所 | 30港み生環き第62号
7281726,Reiko's cosy flat near Tamagawa University,38131090,怜子,,Machida Shi,35.55741,139.45917,Entire home/apt,10000,1,36,2019-12-22,0.63,1,182,0,M130000934
7310511,#214 Good access. Convenient. 7mins to Sta.,30883070,Takeshi,,Koto Ku,35.68288,139.81552,Shared room,2036,1,256,2020-12-07,3.53,29,336,16,Hotels and Inns Business Act | 東京都江東区保健所 | ２８江健生還き第１０４号
7322455,Takahata Apartment 105,13088224,Rickie,,Hino Shi,35.66263,139.40793,Entire home/apt,2900,5,17,2020-03-31,0.23,9,364,0,M130006339
7349832,101Tokyo JRHirai St. take a walk9minutes apartment,37012733,Mariko,,Edogawa Ku,35.70157,139.84156,Entire home/apt,2800,11,64,2019-11-27,0.86,3,0,2,M130006317
7353004,"Riversideroom Shinjuku28min, Shibuya35min 3persons",38526810,Yoshi,,Hino Shi,35.68521,139.39257,Entire home/apt,5600,4,27,2019-01-24,0.61,1,362,0,M130008293
7358397,"Peaceful Riverside View, Asakusa",37545792,Harumi,,Taito Ku,35.70511,139.79276,Entire home/apt,16000,2,160,2020-02-04,2.19,1,0,0,M130002579
7370013,#302 Private room. 3 people ok. 7mins from Sta.,30883070,Takeshi,,Koto Ku,35.68288,139.81552,Private room,3982,1,306,2021-06-16,4.18,29,333,28,Hotels and Inns Business Act | 東京都江東区保健所 | ２８江健生環き第１０４号
7389965,#213 ToeiShinjuku&Hanzomon. Sake&tea. 7min to Sta.,30883070,Takeshi,,Koto Ku,35.68288,139.81552,Shared room,1907,1,248,2019-10-13,3.35,29,334,6,Hotels and Inns Business Act | 東京都江東区保健所 | ２８江健生環き第１０４号
7393044,#211 Good access. Convenient. 7mins to Sta.,30883070,Takeshi,,Koto Ku,35.68288,139.81552,Shared room,1579,1,234,2019-09-29,3.34,29,360,3,Hotels and Inns Business Act | 東京都江東区保健所 | ２８江健生環き第１０４号
7406024,Cozy House near Ajinomoto Studium TUFS/ICU/ASIJ,36829680,Jimmy'S Family,,Fuchu Shi,35.67394,139.51309,Entire home/apt,11514,3,62,2020-01-05,0.87,1,47,0,M130008301
7450080,Japanese style room near Shinjuku,39017078,Lina,,Suginami Ku,35.68163,139.65261,Private room,97800,180,192,2019-12-11,2.59,1,363,0,M130000751
7620544,(和室3人)最寄駅２駅-日比谷線/半蔵門線直通－浅草/上野/秋葉原/築地/銀座 /渋谷,39969626,Yamada Jun & Chie,,Adachi Ku,35.78149,139.77846,Private room,16000,9,24,2018-07-05,0.54,3,90,0,Hotels and Inns Business Act | 足立区保健所 | ２９足足保生生収第４５２号
7665605,BLENDIA Share house : Homestay #4,29311815,Motoki,,Shinagawa Ku,35.62622,139.70796,Shared room,2057,1,79,2019-08-11,1.09,6,182,0,M540000010
7688270,Short wk Mejiro & Ikebuku 83sq.3BD Family House#D1,40344857,Yuko And Ken,,Toshima Ku,35.72389,139.70795,Entire home/apt,23000,1,220,2019-11-28,2.98,1,179,5,M130011522
7782741,"2 minutes to Shinjuku, 3-story house",40951044,Lei,,Shinjuku Ku,35.70309,139.70166,Entire home/apt,24564,2,136,2020-02-11,1.90,5,346,0,M130002905
7876373,"Nihonbasi/Imperial Palace/Akihabara,walk 15min",41516927,Yoshihito,,Chuo Ku,35.68842,139.77816,Private room,3858,1,125,2020-01-18,1.93,16,180,0,Hotels and Inns Business Act | 東京都中央区保健所 | ３０中保き環き第１５２号
7876385,"Tokyo sta/Nihonbasi/Imperial Palace/Ginza, #402",41516927,Yoshihito,,Chuo Ku,35.68903,139.77667,Private room,3739,1,172,2020-02-22,2.64,16,179,0,Hotels and Inns Business Act | 東京都中央区保健所 | ３０中保生環き第１５２号
7876639,"Center of Tokyo,Quite Area Location #405",41516927,Yoshihito,,Chuo Ku,35.68699,139.77643,Private room,3896,1,131,2020-01-31,1.99,16,172,0,Hotels and Inns Business Act | 東京都中央区保健所 | ３０中保生環き第１５２号
7901470,"Seidokan 205 / Quiet, entirely private room with freedom of access (own bathroom/toilet)",17694529,Hisao,,Arakawa Ku,35.72671,139.782,Entire home/apt,2500,1,314,2021-08-15,4.35,9,70,4,Hotels and Inns Business Act | 荒川区保健所長 | ３０荒保衛環き（三）第１５号
7901621,"Seidokan 204/Quiet, entirely private room with freedom of access (own bathroom/toilet)",17694529,Hisao,,Arakawa Ku,35.72672,139.78201,Entire home/apt,2500,1,262,2021-08-15,3.63,9,92,3,Hotels and Inns Business Act | 荒川区保健所長 | ３０荒保衛環き（三）第１５号
7903097,#1 close to Ikebkuro东京池袋附近民宿,9542500,Jiang,,Itabashi Ku,35.75915,139.68365,Private room,4729,3,72,2019-07-31,1.07,3,89,0,M130000033
7911710,#1 Bed private room near ikebukuro,9542500,Jiang,,Itabashi Ku,35.76123,139.68315,Private room,4786,3,75,2019-04-09,1.05,3,89,0,M130000033
7938869,100-year-old wooden house,41865642,Yuki,,Shibuya Ku,35.65191,139.7205,Entire home/apt,20000,3,162,2021-06-19,2.69,1,8,5,M130000963
7940139,designer house near Shimokitazawa,24957450,Alexander,,Setagaya Ku,35.66913,139.65991,Entire home/apt,22810,1,31,2019-10-01,0.53,1,208,0,M130006578
7940713,IKEBUKURO Comfy room for travellers,29681737,文娟,,Nerima Ku,35.763,139.66878,Private room,5000,1,119,2017-06-24,1.64,5,364,0,M130001805
7948752,Omotesando! Two dobble beds!,35684204,Junko,,Minato Ku,35.6652,139.71831,Entire home/apt,13800,2,20,2019-12-31,0.52,2,41,0,M130003646
7953607,TOP EDGE HOUSE 101,38655722,"Top Edge Co., Ltd.",,Suginami Ku,35.70365,139.62997,Private room,3500,1,71,2020-01-22,1.00,6,90,0,M130001125
7954446,TOP EDGE HOUSE 103,38655722,"Top Edge Co., Ltd.",,Suginami Ku,35.70365,139.62999,Private room,2800,1,31,2019-11-22,0.43,6,152,2,M130001125
7956999,High speed wifi/大江戸線 西新宿五丁目Station 3 mins / 27㎡ /,18132812,Kazumi,,Shinjuku Ku,35.69142,139.68524,Entire home/apt,4929,2,171,2020-02-16,2.34,4,258,5,M130028535
7965448,Shinagawa area  2 min to station!  room#2,19532514,Josh F,,Shinagawa Ku,35.59877,139.73915,Entire home/apt,8113,6,39,2020-02-12,0.77,2,0,0,Hotels and Inns Business Act | 東京都品川区保健所 | 30品保生環き第77号
8053973,"NO-3 The mountains,Onsen and Cuisine in Tokyo!",28596639,Tatsuhiro,,Akiruno Shi,35.72927,139.28398,Private room,6000,1,81,2019-07-23,1.29,5,89,2,M130015304
8054021,"NO-2 The mountains,Onsen and Cuisine in Tokyo!",28596639,Tatsuhiro,,Akiruno Shi,35.72927,139.28398,Private room,6000,1,178,2020-01-03,2.42,5,364,11,M130015303
8059922,Shinagawa area  2 min to station!  room #1,19532514,Josh F,,Shinagawa Ku,35.59877,139.73915,Entire home/apt,8358,6,70,2020-02-06,1.45,2,89,0,Hotels and Inns Business Act | 東京都品川区保健所 | 30品保生環き第77号
8105976,"Easy to airport,Asakusa,Skytree,Ginza,Akihabara!",12369727,Kei,,Katsushika Ku,35.7333,139.85079,Entire home/apt,9800,3,232,2020-01-03,3.18,1,0,0,Hotels and Inns Business Act | 東京都葛飾区保健所 | 31葛保生環第330号
8108276,池袋 stn.+2 BR+Shijuku 5 min+Shibuya,24575613,Momoe,,Toshima Ku,35.727,139.71273,Entire home/apt,7800,10,91,2018-03-16,1.24,7,69,0,M130023193
8173177,"Japanese Modern Apt, 2 Stops to Shinjuku (#3)",36396507,Yuka,,Shibuya Ku,35.6772,139.67896,Entire home/apt,4448,1,170,2020-03-25,2.30,6,80,4,Hotels and Inns Business Act | 渋谷区保健所 | 31渋健生収第3882号
8274487,"High speed internet ,8min walk JR Osaki.max for 3",5749679,Sayoko,,Shinagawa Ku,35.61533,139.72495,Entire home/apt,5017,2,236,2021-07-15,3.30,2,217,14,Hotels and Inns Business Act | 東京都品川区保健所 | 30品保生環き第５１号
8297870,Room available in Brand New House,7212968,Jason,,Toshima Ku,35.74061,139.71046,Private room,4466,3,75,2019-12-28,1.41,2,269,1,M130002218
8301218,"10 Min  to Asakusa, 5 Min  Skytree.",43560434,純子,,Sumida Ku,35.71133,139.80396,Private room,4700,2,56,2019-08-30,1.02,1,89,0,M130001143
8328784,Calm House near Shinjuku/Shibuya#503,43751877,Masami,,Shibuya Ku,35.67949,139.67874,Entire home/apt,4929,2,269,2020-07-12,3.73,10,210,4,M130000187
8332946,Near SkyTree Aakusa Oshiage station Free wifi,43721134,Shio,,Sumida Ku,35.70672,139.81335,Entire home/apt,4500,2,136,2021-06-30,1.86,3,58,5,M130007908
8372308,East Toranomon is the Central Tokyo,43230315,Hirotake,,Minato Ku,35.66839,139.752,Entire home/apt,13307,1,202,2019-11-13,3.19,2,173,4,M130005435
8416408,Near SHIBUYA Quiet Residential Area,34561184,Toshiro & Tanya,,Setagaya Ku,35.65192,139.66968,Private room,7980,1,60,2019-10-23,0.91,5,365,0,M130000233
8447162,Special Price☆Enjoy the huge house☆SHIMOKITA TOKYO,14382431,Kyoko,,Setagaya Ku,35.66326,139.66277,Entire home/apt,7000,5,127,2019-09-21,1.89,1,271,4,M130009249
8447568,TSUKIJI INSIDE -market & food culture,158904617,Chiaki,,Chuo Ku,35.6638,139.77198,Entire home/apt,17429,1,156,2020-01-26,2.15,1,17,11,M130014329
8450948,"Recommended for families 【go,toトラベル承認済）",44316986,Yukio,,Machida Shi,35.59061,139.46899,Entire home/apt,6000,1,122,2020-09-14,2.00,2,88,8,Hotels and Inns Business Act | 東京都町田市保健所 | １９町保環第４１１号
8468825,Tokyo life style like you live here,42380408,Satoru & Kazue,,Shibuya Ku,35.65361,139.70953,Entire home/apt,16000,4,159,2020-02-13,2.20,2,0,0,Hotels and Inns Business Act | 東京都渋谷区保健所 | ３１渋健生収第２２１０号
8488964,D) 4min walk Ikebukuro/Free wifi/Direct Shinjuku,29253527,Sato,,Toshima Ku,35.73332,139.70842,Entire home/apt,6214,3,69,2018-04-26,0.95,7,62,1,Hotels and Inns Business Act | 東京都豊島区池袋保健所 | 2豊池保衛環き第71号
8574820,Experience Japanese family life,27572392,Zack,,Shinagawa Ku,35.62273,139.7132,Private room,6857,2,43,2019-11-15,0.71,1,364,0,M130014735
8583857,Shinjuku 2min Shinkubo 4min wiFi　sterilizer,43979015,Ohkubo,,Shinjuku Ku,35.70158,139.704,Entire home/apt,6429,1,262,2020-01-30,3.89,3,173,2,M130001996
8618595,Calm House near Shinjuku/Shibuya #305,43751877,Masami,,Shibuya Ku,35.67949,139.67874,Entire home/apt,7443,2,342,2021-02-01,4.73,10,267,14,Hotels and Inns Business Act | 東京都渋谷保健所 | ３０渋保生環旅第２９号
8619851,2 bedrooms & living room  spacious 103㎡ flat,26761196,Yoko&Yasuhiro,,Nakano Ku,35.71702,139.64708,Entire home/apt,18000,4,54,2019-08-29,0.86,1,332,3,M130000155
8721795,UNIQUE HOUSE! 15 mins. to SHIBUYA!,34561184,Toshiro & Tanya,,Setagaya Ku,35.65191,139.66971,Entire home/apt,128000,2,5,2019-01-03,0.50,5,363,1,M130000233
8731635,lovely new town house by Sky Tree,45410526,Josie,,Sumida Ku,35.7149,139.81431,Private room,3043,1,115,2019-06-27,1.79,2,175,4,M130001330
